,sim_num,dates,days,n_res_quar,n_res_iso,n_nonres_quar,n_nonres_iso
2619,24,2020-09-29,27,1030,106,110,11
2620,24,2020-09-30,28,1036,110,111,10
2621,24,2020-10-01,29,1064,94,117,12
2622,24,2020-10-02,30,1037,94,118,11
2623,24,2020-10-03,31,997,87,120,11
2624,24,2020-10-04,32,1039,88,115,10
2625,24,2020-10-05,33,1037,76,112,11
2626,24,2020-10-06,34,1023,71,116,10
2627,24,2020-10-07,35,1022,65,95,7
2628,24,2020-10-08,36,995,58,94,7
2629,24,2020-10-09,37,1006,49,83,5
2630,24,2020-10-10,38,1053,49,77,5
2631,24,2020-10-11,39,1041,46,73,5
2632,24,2020-10-12,40,1040,47,71,3
2633,24,2020-10-13,41,1034,50,69,2
2634,24,2020-10-14,42,1058,49,66,2
2635,24,2020-10-15,43,1047,53,67,10
2636,24,2020-10-16,44,1081,52,63,10
2637,24,2020-10-17,45,1057,53,67,11
2638,24,2020-10-18,46,993,55,65,15
2639,24,2020-10-19,47,984,58,65,16
2640,24,2020-10-20,48,990,60,64,16
2641,24,2020-10-21,49,946,52,62,15
2642,24,2020-10-22,50,925,54,62,13
2643,24,2020-10-23,51,930,53,68,15
2644,24,2020-10-24,52,895,44,62,14
2645,24,2020-10-25,53,913,36,64,14
2646,24,2020-10-26,54,902,33,63,15
2647,24,2020-10-27,55,868,32,68,16
2648,24,2020-10-28,56,874,36,71,14
2649,24,2020-10-29,57,891,39,73,14
2650,24,2020-10-30,58,859,39,64,14
2651,24,2020-10-31,59,854,41,61,13
2652,24,2020-11-01,60,869,39,60,11
2653,24,2020-11-02,61,820,33,59,13
2654,24,2020-11-03,62,808,33,53,11
2655,24,2020-11-04,63,852,35,54,10
2656,24,2020-11-05,64,831,34,53,12
2657,24,2020-11-06,65,786,36,44,12
2658,24,2020-11-07,66,791,36,47,13
2659,24,2020-11-08,67,765,35,48,12
2660,24,2020-11-09,68,785,32,49,9
2661,24,2020-11-10,69,812,40,49,10
2662,24,2020-11-11,70,796,41,54,11
2663,24,2020-11-12,71,773,51,51,11
2664,24,2020-11-13,72,801,51,58,12
2665,24,2020-11-14,73,797,60,60,7
2666,24,2020-11-15,74,778,61,61,7
2667,24,2020-11-16,75,788,55,61,8
2668,24,2020-11-17,76,741,59,64,9
2669,24,2020-11-18,77,707,52,71,10
2670,24,2020-11-19,78,732,49,71,13
2671,24,2020-11-20,79,744,48,76,11
2672,24,2020-11-21,80,704,42,76,13
2673,24,2020-11-22,81,705,42,77,18
2674,24,2020-11-23,82,693,32,81,18
2675,24,2020-11-24,83,699,33,77,16
2676,24,2020-11-25,84,716,30,75,15
2677,24,2020-11-26,85,707,28,71,15
2678,24,2020-11-27,86,662,23,65,16
2679,24,2020-11-28,87,670,19,61,16
2680,24,2020-11-29,88,659,21,59,11
2681,24,2020-11-30,89,646,24,60,11
2682,24,2020-12-01,90,645,25,64,9
2683,24,2020-12-02,91,628,27,58,10
2684,24,2020-12-03,92,583,24,54,10
2685,24,2020-12-04,93,573,21,54,8
2686,24,2020-12-05,94,590,17,52,8
2687,24,2020-12-06,95,541,15,48,8
2688,24,2020-12-07,96,512,13,42,9
2689,24,2020-12-08,97,483,11,39,8
2690,24,2020-12-09,98,449,9,32,9
2691,24,2020-12-10,99,434,9,32,9
2692,24,2020-12-11,100,422,9,28,7
2693,24,2020-12-12,101,388,11,27,7
2694,24,2020-12-13,102,382,13,30,5
2695,24,2020-12-14,103,380,11,30,6
2696,24,2020-12-15,104,374,12,23,7
2697,24,2020-12-16,105,352,9,28,7
2698,24,2020-12-17,106,343,10,31,8
2699,24,2020-12-18,107,317,11,27,9
2700,25,2020-09-02,0,0,0,0,0
2701,25,2020-09-03,1,0,0,0,0
2702,25,2020-09-04,2,0,0,0,0
2703,25,2020-09-05,3,0,0,0,0
2704,25,2020-09-06,4,12,0,0,0
2705,25,2020-09-07,5,12,0,0,1
2706,25,2020-09-08,6,25,1,0,1
2707,25,2020-09-09,7,92,3,2,1
2708,25,2020-09-10,8,99,3,2,1
2709,25,2020-09-11,9,162,3,11,1
2710,25,2020-09-12,10,231,6,11,2
2711,25,2020-09-13,11,296,12,13,3
2712,25,2020-09-14,12,371,15,13,3
2713,25,2020-09-15,13,459,28,19,4
2714,25,2020-09-16,14,541,36,29,6
2715,25,2020-09-17,15,643,53,41,8
2716,25,2020-09-18,16,690,62,55,7
2717,25,2020-09-19,17,728,78,68,8
2718,25,2020-09-20,18,754,96,68,11
2719,25,2020-09-21,19,786,102,68,12
2720,25,2020-09-22,20,847,106,78,13
2721,25,2020-09-23,21,857,114,81,14
2722,25,2020-09-24,22,952,108,87,15
2723,25,2020-09-25,23,918,99,86,13
2724,25,2020-09-26,24,967,94,106,15
2725,25,2020-09-27,25,1052,91,113,12
2726,25,2020-09-28,26,1083,92,113,11
2727,25,2020-09-29,27,1070,93,123,11
2728,25,2020-09-30,28,1091,93,122,11
2729,25,2020-10-01,29,1079,85,120,12
2730,25,2020-10-02,30,1147,92,120,12
2731,25,2020-10-03,31,1188,87,112,13
2732,25,2020-10-04,32,1204,78,113,14
2733,25,2020-10-05,33,1207,71,114,13
2734,25,2020-10-06,34,1177,68,108,13
2735,25,2020-10-07,35,1180,55,112,12
2736,25,2020-10-08,36,1187,56,111,9
2737,25,2020-10-09,37,1271,53,112,11
2738,25,2020-10-10,38,1199,64,100,12
2739,25,2020-10-11,39,1152,58,94,10
2740,25,2020-10-12,40,1154,59,94,15
2741,25,2020-10-13,41,1124,56,84,12
2742,25,2020-10-14,42,1068,56,83,15
2743,25,2020-10-15,43,1024,54,76,15
2744,25,2020-10-16,44,952,50,67,14
2745,25,2020-10-17,45,958,48,70,12
2746,25,2020-10-18,46,966,48,71,10
2747,25,2020-10-19,47,949,44,70,13
2748,25,2020-10-20,48,948,39,70,12
2749,25,2020-10-21,49,933,38,68,12
2750,25,2020-10-22,50,859,30,67,12
2751,25,2020-10-23,51,817,25,70,14
2752,25,2020-10-24,52,832,20,62,15
2753,25,2020-10-25,53,830,20,61,15
2754,25,2020-10-26,54,789,23,64,16
2755,25,2020-10-27,55,811,23,62,14
2756,25,2020-10-28,56,810,29,70,12
2757,25,2020-10-29,57,814,33,70,11
2758,25,2020-10-30,58,804,36,80,12
2759,25,2020-10-31,59,754,40,81,12
2760,25,2020-11-01,60,757,51,91,14
2761,25,2020-11-02,61,754,59,93,11
2762,25,2020-11-03,62,728,67,97,14
2763,25,2020-11-04,63,709,67,109,14
2764,25,2020-11-05,64,710,66,107,17
2765,25,2020-11-06,65,665,60,97,17
2766,25,2020-11-07,66,654,44,100,13
2767,25,2020-11-08,67,620,36,100,15
2768,25,2020-11-09,68,639,28,97,14
2769,25,2020-11-10,69,638,27,97,9
2770,25,2020-11-11,70,655,21,83,7
2771,25,2020-11-12,71,651,17,83,5
2772,25,2020-11-13,72,627,15,74,7
2773,25,2020-11-14,73,605,16,69,6
2774,25,2020-11-15,74,578,14,57,6
2775,25,2020-11-16,75,594,13,59,6
2776,25,2020-11-17,76,623,16,52,7
2777,25,2020-11-18,77,606,17,44,4
2778,25,2020-11-19,78,664,20,43,3
2779,25,2020-11-20,79,674,20,60,5
2780,25,2020-11-21,80,657,23,67,9
2781,25,2020-11-22,81,642,30,66,10
2782,25,2020-11-23,82,604,36,67,10
2783,25,2020-11-24,83,581,44,73,13
2784,25,2020-11-25,84,558,51,95,11
2785,25,2020-11-26,85,551,57,94,13
2786,25,2020-11-27,86,554,50,91,14
2787,25,2020-11-28,87,552,40,89,15
2788,25,2020-11-29,88,522,32,91,14
2789,25,2020-11-30,89,501,29,87,13
2790,25,2020-12-01,90,501,25,90,14
2791,25,2020-12-02,91,523,22,99,13
2792,25,2020-12-03,92,485,22,102,12
2793,25,2020-12-04,93,504,22,84,14
2794,25,2020-12-05,94,521,21,75,12
2795,25,2020-12-06,95,536,22,74,10
2796,25,2020-12-07,96,541,24,73,12
2797,25,2020-12-08,97,514,23,68,12
2798,25,2020-12-09,98,507,22,52,12
2799,25,2020-12-10,99,512,25,57,11
2800,25,2020-12-11,100,524,23,64,12
2801,25,2020-12-12,101,534,24,65,11
2802,25,2020-12-13,102,541,26,65,10
2803,25,2020-12-14,103,529,26,65,9
2804,25,2020-12-15,104,512,26,69,12
2805,25,2020-12-16,105,489,23,55,9
2806,25,2020-12-17,106,480,26,51,8
2807,25,2020-12-18,107,468,23,55,9
2808,26,2020-09-02,0,0,0,0,0
2809,26,2020-09-03,1,0,0,0,0
2810,26,2020-09-04,2,0,0,0,0
2811,26,2020-09-05,3,0,0,0,1
2812,26,2020-09-06,4,27,0,0,1
2813,26,2020-09-07,5,27,0,0,1
2814,26,2020-09-08,6,37,0,0,2
2815,26,2020-09-09,7,105,1,3,2
2816,26,2020-09-10,8,150,4,3,2
2817,26,2020-09-11,9,212,5,7,1
2818,26,2020-09-12,10,272,9,7,1
2819,26,2020-09-13,11,285,14,9,3
2820,26,2020-09-14,12,420,27,9,3
2821,26,2020-09-15,13,510,37,15,3
2822,26,2020-09-16,14,586,51,27,4
2823,26,2020-09-17,15,614,61,34,4
2824,26,2020-09-18,16,643,72,43,4
2825,26,2020-09-19,17,685,78,48,7
2826,26,2020-09-20,18,712,86,49,9
2827,26,2020-09-21,19,775,93,49,9
2828,26,2020-09-22,20,812,87,56,10
2829,26,2020-09-23,21,784,91,56,10
2830,26,2020-09-24,22,865,82,66,9
2831,26,2020-09-25,23,829,79,72,9
2832,26,2020-09-26,24,860,80,84,9
2833,26,2020-09-27,25,921,77,82,9
2834,26,2020-09-28,26,835,76,82,6
2835,26,2020-09-29,27,867,70,81,8
2836,26,2020-09-30,28,883,68,72,6
2837,26,2020-10-01,29,923,64,69,5
2838,26,2020-10-02,30,936,53,61,4
2839,26,2020-10-03,31,943,44,61,6
2840,26,2020-10-04,32,929,37,61,7
2841,26,2020-10-05,33,954,37,61,6
2842,26,2020-10-06,34,968,35,57,7
2843,26,2020-10-07,35,988,33,65,7
2844,26,2020-10-08,36,937,31,57,10
2845,26,2020-10-09,37,981,34,54,11
2846,26,2020-10-10,38,920,34,46,9
2847,26,2020-10-11,39,878,42,61,10
2848,26,2020-10-12,40,893,38,64,12
2849,26,2020-10-13,41,820,39,63,11
2850,26,2020-10-14,42,770,37,63,6
2851,26,2020-10-15,43,733,35,59,6
2852,26,2020-10-16,44,741,28,69,10
2853,26,2020-10-17,45,729,22,70,10
2854,26,2020-10-18,46,744,27,71,9
2855,26,2020-10-19,47,708,26,74,9
2856,26,2020-10-20,48,707,31,76,11
2857,26,2020-10-21,49,682,36,75,14
2858,26,2020-10-22,50,698,40,80,14
2859,26,2020-10-23,51,658,45,81,13
2860,26,2020-10-24,52,706,49,83,12
2861,26,2020-10-25,53,671,52,71,12
2862,26,2020-10-26,54,670,57,75,13
2863,26,2020-10-27,55,648,46,76,12
2864,26,2020-10-28,56,639,36,82,13
2865,26,2020-10-29,57,666,37,84,14
2866,26,2020-10-30,58,634,32,79,12
2867,26,2020-10-31,59,663,27,76,11
2868,26,2020-11-01,60,666,27,75,10
2869,26,2020-11-02,61,702,27,72,12
2870,26,2020-11-03,62,718,33,76,14
2871,26,2020-11-04,63,742,34,74,12
2872,26,2020-11-05,64,720,35,78,14
2873,26,2020-11-06,65,762,40,87,14
2874,26,2020-11-07,66,747,45,89,14
2875,26,2020-11-08,67,786,43,87,13
2876,26,2020-11-09,68,775,43,80,11
2877,26,2020-11-10,69,815,47,78,12
2878,26,2020-11-11,70,817,42,76,8
2879,26,2020-11-12,71,785,46,80,7
2880,26,2020-11-13,72,817,49,80,7
2881,26,2020-11-14,73,795,54,82,7
2882,26,2020-11-15,74,798,57,81,6
2883,26,2020-11-16,75,791,52,81,7
2884,26,2020-11-17,76,776,51,76,7
2885,26,2020-11-18,77,747,47,67,9
2886,26,2020-11-19,78,759,41,61,10
2887,26,2020-11-20,79,719,36,46,7
2888,26,2020-11-21,80,730,34,41,7
2889,26,2020-11-22,81,695,29,42,7
2890,26,2020-11-23,82,690,25,45,7
2891,26,2020-11-24,83,687,25,44,6
2892,26,2020-11-25,84,692,25,38,7
2893,26,2020-11-26,85,674,20,34,6
2894,26,2020-11-27,86,633,17,32,6
2895,26,2020-11-28,87,601,17,29,6
2896,26,2020-11-29,88,583,16,33,8
2897,26,2020-11-30,89,539,17,33,8
2898,26,2020-12-01,90,520,20,34,11
2899,26,2020-12-02,91,500,22,34,10
2900,26,2020-12-03,92,481,21,31,13
2901,26,2020-12-04,93,487,24,37,13
2902,26,2020-12-05,94,444,23,37,14
2903,26,2020-12-06,95,459,24,35,13
2904,26,2020-12-07,96,457,29,35,11
2905,26,2020-12-08,97,443,32,38,11
2906,26,2020-12-09,98,450,28,42,10
2907,26,2020-12-10,99,488,36,44,9
2908,26,2020-12-11,100,512,44,54,8
2909,26,2020-12-12,101,529,49,57,11
2910,26,2020-12-13,102,517,51,57,11
2911,26,2020-12-14,103,517,53,57,9
2912,26,2020-12-15,104,494,54,56,12
2913,26,2020-12-16,105,529,58,66,12
2914,26,2020-12-17,106,496,59,68,11
2915,26,2020-12-18,107,487,63,70,14
2916,27,2020-09-02,0,0,0,0,0
2917,27,2020-09-03,1,12,0,0,0
2918,27,2020-09-04,2,12,0,1,0
2919,27,2020-09-05,3,41,0,1,0
2920,27,2020-09-06,4,52,0,1,1
2921,27,2020-09-07,5,71,0,1,3
2922,27,2020-09-08,6,86,0,2,5
2923,27,2020-09-09,7,127,2,9,5
2924,27,2020-09-10,8,159,4,9,6
2925,27,2020-09-11,9,228,13,14,7
2926,27,2020-09-12,10,310,23,26,10
2927,27,2020-09-13,11,363,33,29,11
2928,27,2020-09-14,12,452,37,31,10
2929,27,2020-09-15,13,536,46,36,11
2930,27,2020-09-16,14,577,56,50,11
2931,27,2020-09-17,15,612,66,54,11
2932,27,2020-09-18,16,669,80,66,11
2933,27,2020-09-19,17,669,91,73,9
2934,27,2020-09-20,18,740,95,77,9
2935,27,2020-09-21,19,757,107,77,11
2936,27,2020-09-22,20,785,108,85,8
2937,27,2020-09-23,21,781,111,91,7
2938,27,2020-09-24,22,798,107,101,11
2939,27,2020-09-25,23,776,97,108,12
2940,27,2020-09-26,24,790,74,101,17
2941,27,2020-09-27,25,812,69,100,15
2942,27,2020-09-28,26,815,62,102,16
2943,27,2020-09-29,27,879,56,111,14
2944,27,2020-09-30,28,981,65,111,16
2945,27,2020-10-01,29,1013,67,115,13
2946,27,2020-10-02,30,1014,75,107,11
2947,27,2020-10-03,31,1053,73,105,12
2948,27,2020-10-04,32,1052,73,102,11
2949,27,2020-10-05,33,1075,71,102,12
2950,27,2020-10-06,34,1116,71,95,9
2951,27,2020-10-07,35,1153,79,98,9
2952,27,2020-10-08,36,1152,75,96,11
2953,27,2020-10-09,37,1178,76,99,10
2954,27,2020-10-10,38,1134,74,103,8
2955,27,2020-10-11,39,1128,67,108,8
2956,27,2020-10-12,40,1117,67,105,8
2957,27,2020-10-13,41,1031,62,97,10
2958,27,2020-10-14,42,996,58,93,12
2959,27,2020-10-15,43,987,51,86,13
2960,27,2020-10-16,44,977,44,94,15
2961,27,2020-10-17,45,952,47,99,16
2962,27,2020-10-18,46,939,47,103,17
2963,27,2020-10-19,47,934,52,104,18
2964,27,2020-10-20,48,915,56,107,17
2965,27,2020-10-21,49,879,56,103,15
2966,27,2020-10-22,50,880,56,109,14
2967,27,2020-10-23,51,851,57,98,13
2968,27,2020-10-24,52,835,50,92,12
2969,27,2020-10-25,53,784,52,86,8
2970,27,2020-10-26,54,783,50,85,11
2971,27,2020-10-27,55,773,50,82,10
2972,27,2020-10-28,56,716,46,79,10
2973,27,2020-10-29,57,728,45,84,10
2974,27,2020-10-30,58,715,42,79,10
2975,27,2020-10-31,59,687,39,73,9
2976,27,2020-11-01,60,643,33,68,10
2977,27,2020-11-02,61,639,25,67,8
2978,27,2020-11-03,62,610,24,65,10
2979,27,2020-11-04,63,615,27,56,10
2980,27,2020-11-05,64,611,30,51,12
2981,27,2020-11-06,65,585,26,52,13
2982,27,2020-11-07,66,602,28,51,11
2983,27,2020-11-08,67,614,30,51,11
2984,27,2020-11-09,68,577,33,51,11
2985,27,2020-11-10,69,599,32,57,10
2986,27,2020-11-11,70,615,29,56,6
2987,27,2020-11-12,71,560,30,53,6
2988,27,2020-11-13,72,578,33,60,5
2989,27,2020-11-14,73,606,40,63,7
2990,27,2020-11-15,74,638,42,68,8
2991,27,2020-11-16,75,636,43,70,13
2992,27,2020-11-17,76,660,47,77,12
2993,27,2020-11-18,77,643,48,86,13
2994,27,2020-11-19,78,628,44,79,11
2995,27,2020-11-20,79,648,51,83,10
2996,27,2020-11-21,80,639,56,92,12
2997,27,2020-11-22,81,651,62,92,10
2998,27,2020-11-23,82,667,62,92,8
2999,27,2020-11-24,83,643,62,90,11
3000,27,2020-11-25,84,650,61,100,8
3001,27,2020-11-26,85,672,61,100,8
3002,27,2020-11-27,86,644,58,99,9
3003,27,2020-11-28,87,615,47,102,8
3004,27,2020-11-29,88,603,47,97,8
3005,27,2020-11-30,89,594,42,97,4
3006,27,2020-12-01,90,578,45,96,3
3007,27,2020-12-02,91,566,46,89,7
3008,27,2020-12-03,92,589,40,90,9
3009,27,2020-12-04,93,562,40,85,11
3010,27,2020-12-05,94,563,35,77,9
3011,27,2020-12-06,95,527,34,78,11
3012,27,2020-12-07,96,543,30,78,11
3013,27,2020-12-08,97,544,25,73,9
3014,27,2020-12-09,98,541,17,65,8
3015,27,2020-12-10,99,545,16,65,10
3016,27,2020-12-11,100,542,16,55,10
3017,27,2020-12-12,101,540,12,50,10
3018,27,2020-12-13,102,516,10,49,9
3019,27,2020-12-14,103,494,8,51,10
3020,27,2020-12-15,104,463,6,42,12
3021,27,2020-12-16,105,451,5,42,10
3022,27,2020-12-17,106,409,6,39,12
3023,27,2020-12-18,107,416,9,42,12
3024,28,2020-09-02,0,0,0,0,0
3025,28,2020-09-03,1,0,0,0,0
3026,28,2020-09-04,2,26,0,3,0
3027,28,2020-09-05,3,26,0,3,0
3028,28,2020-09-06,4,26,0,3,0
3029,28,2020-09-07,5,38,0,3,0
3030,28,2020-09-08,6,52,0,3,0
3031,28,2020-09-09,7,69,0,4,1
3032,28,2020-09-10,8,108,4,6,2
3033,28,2020-09-11,9,174,8,9,2
3034,28,2020-09-12,10,178,9,9,2
3035,28,2020-09-13,11,228,11,10,3
3036,28,2020-09-14,12,258,13,10,5
3037,28,2020-09-15,13,301,17,11,7
3038,28,2020-09-16,14,405,20,15,7
3039,28,2020-09-17,15,493,24,20,6
3040,28,2020-09-18,16,550,31,26,8
3041,28,2020-09-19,17,709,45,35,8
3042,28,2020-09-20,18,775,60,36,9
3043,28,2020-09-21,19,811,76,36,10
3044,28,2020-09-22,20,876,103,48,13
3045,28,2020-09-23,21,899,118,67,14
3046,28,2020-09-24,22,940,129,78,17
3047,28,2020-09-25,23,901,137,100,19
3048,28,2020-09-26,24,986,133,104,16
3049,28,2020-09-27,25,959,126,104,14
3050,28,2020-09-28,26,1010,124,104,13
3051,28,2020-09-29,27,990,113,113,11
3052,28,2020-09-30,28,987,102,116,11
3053,28,2020-10-01,29,1008,95,120,10
3054,28,2020-10-02,30,1027,75,116,11
3055,28,2020-10-03,31,959,69,116,13
3056,28,2020-10-04,32,1032,60,119,12
3057,28,2020-10-05,33,1049,54,118,16
3058,28,2020-10-06,34,1000,48,111,13
3059,28,2020-10-07,35,1080,48,97,13
3060,28,2020-10-08,36,1038,41,91,15
3061,28,2020-10-09,37,1082,43,68,15
3062,28,2020-10-10,38,1035,44,68,15
3063,28,2020-10-11,39,1059,42,67,16
3064,28,2020-10-12,40,993,33,67,21
3065,28,2020-10-13,41,1019,27,57,20
3066,28,2020-10-14,42,986,26,58,19
3067,28,2020-10-15,43,963,22,56,26
3068,28,2020-10-16,44,934,21,57,25
3069,28,2020-10-17,45,935,19,49,24
3070,28,2020-10-18,46,846,18,46,26
3071,28,2020-10-19,47,848,19,46,21
3072,28,2020-10-20,48,842,22,51,20
3073,28,2020-10-21,49,749,27,45,18
3074,28,2020-10-22,50,763,27,43,15
3075,28,2020-10-23,51,696,34,52,12
3076,28,2020-10-24,52,698,35,53,15
3077,28,2020-10-25,53,678,35,53,10
3078,28,2020-10-26,54,701,36,53,10
3079,28,2020-10-27,55,701,38,58,10
3080,28,2020-10-28,56,707,40,57,10
3081,28,2020-10-29,57,682,44,57,11
3082,28,2020-10-30,58,688,48,67,10
3083,28,2020-10-31,59,665,44,70,11
3084,28,2020-11-01,60,655,53,74,10
3085,28,2020-11-02,61,645,54,74,11
3086,28,2020-11-03,62,653,59,75,10
3087,28,2020-11-04,63,651,57,81,12
3088,28,2020-11-05,64,648,53,81,13
3089,28,2020-11-06,65,667,61,79,17
3090,28,2020-11-07,66,692,57,81,15
3091,28,2020-11-08,67,681,54,81,9
3092,28,2020-11-09,68,671,55,82,11
3093,28,2020-11-10,69,654,47,81,11
3094,28,2020-11-11,70,650,43,80,14
3095,28,2020-11-12,71,654,40,81,11
3096,28,2020-11-13,72,637,34,75,13
3097,28,2020-11-14,73,625,31,74,14
3098,28,2020-11-15,74,658,32,71,10
3099,28,2020-11-16,75,660,30,77,10
3100,28,2020-11-17,76,650,29,68,10
3101,28,2020-11-18,77,665,25,78,10
3102,28,2020-11-19,78,635,29,75,11
3103,28,2020-11-20,79,635,34,80,12
3104,28,2020-11-21,80,601,42,73,11
3105,28,2020-11-22,81,646,46,83,12
3106,28,2020-11-23,82,641,54,82,14
3107,28,2020-11-24,83,635,51,79,14
3108,28,2020-11-25,84,642,55,85,11
3109,28,2020-11-26,85,637,46,80,12
3110,28,2020-11-27,86,613,49,87,9
3111,28,2020-11-28,87,637,52,94,10
3112,28,2020-11-29,88,626,55,97,9
3113,28,2020-11-30,89,649,47,91,10
3114,28,2020-12-01,90,655,51,100,11
3115,28,2020-12-02,91,634,45,91,10
3116,28,2020-12-03,92,659,38,98,9
3117,28,2020-12-04,93,640,39,88,9
3118,28,2020-12-05,94,674,45,95,10
3119,28,2020-12-06,95,637,44,88,9
3120,28,2020-12-07,96,665,46,90,10
3121,28,2020-12-08,97,685,45,97,12
3122,28,2020-12-09,98,649,51,101,12
3123,28,2020-12-10,99,655,56,107,9
3124,28,2020-12-11,100,661,60,106,12
3125,28,2020-12-12,101,636,52,102,12
3126,28,2020-12-13,102,630,50,101,13
3127,28,2020-12-14,103,625,47,101,13
3128,28,2020-12-15,104,635,42,93,14
3129,28,2020-12-16,105,623,41,95,11
3130,28,2020-12-17,106,614,35,93,11
3131,28,2020-12-18,107,616,24,89,12
3132,29,2020-09-02,0,0,0,0,0
3133,29,2020-09-03,1,0,0,0,0
3134,29,2020-09-04,2,14,0,1,0
3135,29,2020-09-05,3,28,0,2,0
3136,29,2020-09-06,4,28,0,2,0
3137,29,2020-09-07,5,53,1,3,1
3138,29,2020-09-08,6,73,2,4,4
3139,29,2020-09-09,7,182,8,10,4
3140,29,2020-09-10,8,258,8,11,5
3141,29,2020-09-11,9,338,14,15,7
3142,29,2020-09-12,10,441,30,22,6
3143,29,2020-09-13,11,516,45,26,6
3144,29,2020-09-14,12,572,61,27,7
3145,29,2020-09-15,13,630,82,38,9
3146,29,2020-09-16,14,670,93,59,9
3147,29,2020-09-17,15,746,109,77,8
3148,29,2020-09-18,16,787,129,94,11
3149,29,2020-09-19,17,842,138,108,12
3150,29,2020-09-20,18,906,142,115,15
3151,29,2020-09-21,19,909,137,117,18
3152,29,2020-09-22,20,969,133,122,14
3153,29,2020-09-23,21,906,129,134,17
3154,29,2020-09-24,22,915,129,140,17
3155,29,2020-09-25,23,925,118,140,20
3156,29,2020-09-26,24,942,96,136,17
3157,29,2020-09-27,25,949,82,138,16
3158,29,2020-09-28,26,947,78,139,12
3159,29,2020-09-29,27,951,72,133,12
3160,29,2020-09-30,28,950,64,117,9
3161,29,2020-10-01,29,932,58,101,7
3162,29,2020-10-02,30,935,50,90,6
3163,29,2020-10-03,31,926,47,78,5
3164,29,2020-10-04,32,913,44,76,7
3165,29,2020-10-05,33,979,42,74,7
3166,29,2020-10-06,34,978,45,77,7
3167,29,2020-10-07,35,1005,44,72,6
3168,29,2020-10-08,36,940,51,76,7
3169,29,2020-10-09,37,904,58,78,9
3170,29,2020-10-10,38,888,61,81,9
3171,29,2020-10-11,39,873,70,75,11
3172,29,2020-10-12,40,823,72,73,11
3173,29,2020-10-13,41,811,71,76,11
3174,29,2020-10-14,42,817,67,75,12
3175,29,2020-10-15,43,837,56,76,14
3176,29,2020-10-16,44,829,43,72,14
3177,29,2020-10-17,45,826,41,73,13
3178,29,2020-10-18,46,796,32,72,14
3179,29,2020-10-19,47,758,35,72,16
3180,29,2020-10-20,48,754,39,76,17
3181,29,2020-10-21,49,748,43,69,16
3182,29,2020-10-22,50,773,50,65,15
3183,29,2020-10-23,51,755,51,70,15
3184,29,2020-10-24,52,733,49,69,12
3185,29,2020-10-25,53,716,54,73,13
3186,29,2020-10-26,54,762,51,75,15
3187,29,2020-10-27,55,761,54,81,12
3188,29,2020-10-28,56,769,50,84,13
3189,29,2020-10-29,57,757,51,86,12
3190,29,2020-10-30,58,737,55,89,12
3191,29,2020-10-31,59,753,61,99,11
3192,29,2020-11-01,60,763,68,100,8
3193,29,2020-11-02,61,777,71,99,9
3194,29,2020-11-03,62,754,74,91,9
3195,29,2020-11-04,63,758,79,102,10
3196,29,2020-11-05,64,759,66,98,10
3197,29,2020-11-06,65,794,58,99,10
3198,29,2020-11-07,66,755,61,100,10
3199,29,2020-11-08,67,764,63,103,11
3200,29,2020-11-09,68,768,55,101,10
3201,29,2020-11-10,69,768,53,93,13
3202,29,2020-11-11,70,747,55,99,14
3203,29,2020-11-12,71,725,49,98,15
3204,29,2020-11-13,72,728,48,100,14
3205,29,2020-11-14,73,706,44,90,16
3206,29,2020-11-15,74,698,39,92,15
3207,29,2020-11-16,75,690,39,93,14
3208,29,2020-11-17,76,693,26,91,11
3209,29,2020-11-18,77,690,21,82,11
3210,29,2020-11-19,78,662,18,81,9
3211,29,2020-11-20,79,644,16,71,12
3212,29,2020-11-21,80,640,16,68,10
3213,29,2020-11-22,81,592,19,65,9
3214,29,2020-11-23,82,566,19,64,10
3215,29,2020-11-24,83,563,14,58,10
3216,29,2020-11-25,84,556,16,50,10
3217,29,2020-11-26,85,568,17,48,10
3218,29,2020-11-27,86,551,20,42,10
3219,29,2020-11-28,87,556,21,45,12
3220,29,2020-11-29,88,548,23,40,13
3221,29,2020-11-30,89,527,25,38,14
3222,29,2020-12-01,90,515,29,49,12
3223,29,2020-12-02,91,490,29,40,11
3224,29,2020-12-03,92,501,22,38,11
3225,29,2020-12-04,93,494,21,37,7
3226,29,2020-12-05,94,495,17,36,8
3227,29,2020-12-06,95,490,17,32,6
3228,29,2020-12-07,96,469,15,36,7
3229,29,2020-12-08,97,442,16,38,7
3230,29,2020-12-09,98,436,18,38,9
3231,29,2020-12-10,99,427,15,37,11
3232,29,2020-12-11,100,423,16,39,9
3233,29,2020-12-12,101,405,16,35,11
3234,29,2020-12-13,102,398,16,39,12
3235,29,2020-12-14,103,377,15,39,13
3236,29,2020-12-15,104,383,17,27,11
3237,29,2020-12-16,105,380,17,28,12
3238,29,2020-12-17,106,352,14,26,14
3239,29,2020-12-18,107,353,15,28,10
3240,30,2020-09-02,0,0,0,0,0
3241,30,2020-09-03,1,0,0,0,0
3242,30,2020-09-04,2,1,0,1,0
3243,30,2020-09-05,3,30,0,2,0
3244,30,2020-09-06,4,41,0,2,0
3245,30,2020-09-07,5,69,1,2,1
3246,30,2020-09-08,6,104,2,2,2
3247,30,2020-09-09,7,143,4,10,3
3248,30,2020-09-10,8,239,12,13,4
3249,30,2020-09-11,9,323,18,20,6
